GS_class;SF_class;SF_number;CH_distance;CH_area;SS_distance;SS_number;SS_areas;Day;Month;Year;CME_max_angular_width;CME_max_velocity;CME_number
1;7.9e-06;18;35.658337608870625;1483768280000.0;70.52172295596658;5;-2125771264;20;3;2015;213;976.0;6
1;1.8000000000000001e-06;19;21.245807519261447;1302029129216.0;53.56068226721178;7;2618747968;21;3;2015;149;281.0;4
2;1.3e-06;17;61.16667532009193;1320099430144.0;67.65219968077469;10;237599808;22;3;2015;149;849.0;7
1;3.6000000000000007e-06;52;17.57752126190456;1447683584512.0;55.19921041515956;14;-1650922528;23;3;2015;90;728.0;10
0;1.5e-06;41;39.53128081713592;1533422832640.0;55.19921041515956;17;984015424;24;3;2015;360;2016.0;11
0;8.7e-06;83;50.68144279101041;1657028001792.0;45.90682123565642;13;314274432;25;3;2015;61;573.0;14
0;2.8e-06;61;120.07736420184784;1653956984832.0;66.20533963846141;7;408664448;26;3;2015;60;438.0;5
0;1.8000000000000001e-06;61;87.70795008496162;1829799180160.0;56.96460098080845;6;789505408;27;3;2015;166;1838.0;11
0;2.4e-06;69;56.633543072548676;1986099090432.0;75.46615102924649;6;1355715328;28;3;2015;91;511.0;7
0;3.2e-06;67;35.966209628714985;2131429711488.0;77.44324485187973;6;1390405504;29;3;2015;199;1893.0;8
0;4.7e-06;30;55.30137373730589;2133031298304.0;85.22610549594337;5;-783444608;30;3;2015;23;462.0;7
0;7.5e-07;15;39.25675092489285;2404034396160.0;62.6718659228067;5;-2098474624;31;3;2015;39;438.0;6
0;0.0;3;29.70494826689388;1734460009472.0;34.89421861469479;4;-516188288;1;4;2015;147;347.0;5
0;1.3e-06;19;25.471252963577214;2364969946624.0;1000.0;0;0;2;4;2015;198;1953.0;11
0;1.6999999999999996e-06;7;26.32524909915733;1883149936384.0;1000.0;0;0;3;4;2015;360;2018.0;10
0;3.8e-06;43;25.883981985525516;1563110623488.0;100.84557974241389;1;307263008;4;4;2015;233;1953.0;10
0;3.8e-06;21;38.019018207527296;1143416157440.0;63.61212037296597;5;2028956000;5;4;2015;233;1953.0;17
0;3e-06;36;36.33138823473768;882393759488.0;81.74468674894939;5;1797565984;6;4;2015;205;976.0;19
0;1.1e-06;42;64.68220248635296;980207386368.0;52.368574736936964;4;1589536000;7;4;2015;32;1332.0;12
0;1.4000000000000001e-05;29;42.87099110522999;995043914752.0;79.27308358612053;5;-1854286272;8;4;2015;34;1007.0;10
0;6.2e-06;85;82.55852860053245;1305306622976.0;47.06413927262603;7;2222797024;9;4;2015;164;1838.0;14
2;7.9e-06;51;86.01433944766558;1641349435008.0;39.70858968565975;9;909512000;10;4;2015;90;499.0;19
0;4.7e-06;51;86.01433944766558;1619493308800.0;31.904544286000128;4;1336931040;11;4;2015;74;694.0;24
0;1.1e-05;108;32.024960428839286;1593840846976.0;15.274905347810115;12;-1332535552;12;4;2015;175;1302.0;18
0;4.7e-06;115;29.319609474043325;1684784204544.0;11.535502456536687;23;11191761888;13;4;2015;175;1358.0;11
0;2.1000000000000002e-06;28;6.889129921861002;1755966432000.0;12.557403153404419;25;14872627808;14;4;2015;360;1736.0;19
1;7.8e-06;24;33.93489265544938;1301267253376.0;21.78929660826977;20;1153397056;15;4;2015;129;762.0;17
1;5.700000000000001e-06;88;10.178394443977467;1327622783232.0;26.393727381427137;30;-1196081472;16;4;2015;48;665.0;9
2;2.6e-06;39;3.39233657425278;1139579431296.0;34.046474382162884;31;353746528;17;4;2015;56;276.0;5
0;5.2e-06;46;20.322354622197945;886085092096.0;34.046474382162884;24;-299921248;18;4;2015;360;1953.0;10
0;2.2e-06;30;23.029603335494052;853437202688.0;26.16809970043693;20;241232000;19;4;2015;360;1785.0;19
0;2.4e-06;42;20.601929185615393;924597629184.0;43.13580103689065;20;-1134454944;20;4;2015;360;826.0;7
0;4e-05;143;11.480864241868884;1090228006400.0;19.11240324564095;16;844356512;21;4;2015;352;2039.0;13
0;1.1e-05;91;11.480864241868884;1092966242176.0;43.690320494075145;12;7016690048;22;4;2015;85;536.0;8
0;1.1e-05;101;72.43839133994311;1089685690368.0;43.690320494075145;13;-829900608;23;4;2015;360;1838.0;8
0;2.1000000000000002e-06;57;34.26804949205194;916945405952.0;73.81756374501644;16;249488448;24;4;2015;187;977.0;7
0;1.9e-06;45;34.43738354383292;912988199040.0;70.79890734455883;16;469320480;25;4;2015;360;833.0;16
0;1.4e-06;37;48.5574212837897;1036254297344.0;92.01369065854095;10;5915529024;26;4;2015;360;1953.0;9
0;0.0;2;36.329316026726296;1265738172416.0;36.04406160222909;5;-227779328;27;4;2015;74;251.0;4
0;1.9e-06;14;48.79480369001434;1695004647936.0;34.56092739971273;4;971105984;28;4;2015;167;1953.0;11
0;1e-06;11;29.80216579915308;1827071420672.0;1000.0;0;0;29;4;2015;191;338.0;4
0;1.1e-06;10;28.6762976701455;1528215200256.0;1000.0;0;0;30;4;2015;161;444.0;2
0;2.3e-06;8;3.1855405164356636;1428886959232.0;1000.0;0;0;1;5;2015;360;1785.0;15
0;8.8e-07;31;18.281515993480337;1373506522624.0;93.81175615263662;4;1545108992;2;5;2015;360;880.0;21
0;2.2e-06;65;30.22012895593687;1144747602816.0;10.244410604650726;6;-1645315264;3;5;2015;360;1157.0;22
0;8e-06;80;30.22012895593687;1055400654592.0;10.244410604650726;11;1147579776;4;5;2015;360;1953.0;18
0;0.0002700000000000001;167;59.41316881669262;1298643133952.0;40.958596457931584;10;4911178976;5;5;2015;360;1953.0;17
1;1.9e-05;96;40.597175342312134;1659053517184.0;33.474639758829866;17;9937118944;6;5;2015;360;1953.0;26
0;5e-06;90;75.72577957275028;1690100572992.0;43.46262555170008;17;2041518112;7;5;2015;177;651.0;9
0;5.5e-06;83;53.13607425090672;1593595113984.0;52.84504578722881;24;19536325184;8;5;2015;65;400.0;10
0;7.400000000000001e-06;69;64.58537400916495;1472517952768.0;31.967230578293506;24;-2082611328;9;5;2015;209;1953.0;15
0;2.4e-06;58;76.02350563660832;1501097931776.0;61.052930306015504;23;1045816768;10;5;2015;37;592.0;6
0;2.5e-06;92;55.7445653245053;1500010838272.0;45.05891810558722;19;1086142144;11;5;2015;150;821.0;14
0;3e-06;85;39.38069984457661;1441737204736.0;36.38723383653016;25;15158282880;12;5;2015;250;1008.0;11
2;9.199999999999997e-06;60;38.484325585152135;1060863216128.0;36.38723383653016;24;12352094016;13;5;2015;360;1953.0;21
0;4.8e-06;79;26.596213526986;899151767936.0;28.917596598059372;26;-1252108864;14;5;2015;41;1562.0;11
0;2.6e-06;83;38.83198773241689;816721311744.0;48.34593249762445;25;-1831303808;15;5;2015;237;1722.0;6
0;8.599999999999998e-07;37;48.98015856646948;813486857280.0;45.74327873703566;21;1914019424;16;5;2015;183;1953.0;22
0;9.1e-07;41;70.13770901036082;905286946816.0;23.67339897083381;19;8003830016;17;5;2015;72;624.0;12
0;1.1e-06;24;32.618702019717205;900131809408.0;22.574176827588357;12;4429179072;18;5;2015;77;521.0;8
2;2.3e-06;26;33.004650248487664;651410344192.0;53.826324989650296;6;-2122010272;19;5;2015;77;521.0;7
0;1.6e-06;37;61.92596839160993;799241874688.0;83.1874121709178;2;0;20;5;2015;41;1562.0;5
0;1.2e-06;33;9.531678911791634;986013761024.0;150.6350998047921;1;0;21;5;2015;360;978.0;4
0;2e-06;17;27.82824896627009;1151267465216.0;1000.0;0;0;22;5;2015;360;978.0;11
0;2.3e-06;50;29.30684057758081;1234304952000.0;1000.0;0;0;23;5;2015;85;274.0;4
0;6.4e-07;7;30.278768363458482;1562414651904.0;28.5249911918259;4;1020668000;24;5;2015;64;347.0;6
0;7.4e-07;5;14.67023006870369;1956751079424.0;56.383946493337014;1;313561984;25;5;2015;120;433.0;8
0;5.2e-07;18;38.265522689911336;1962523544576.0;1000.0;0;0;26;5;2015;120;1008.0;12
0;1.3e-06;24;16.962011481811974;1853458702592.0;1000.0;0;0;27;5;2015;118;488.0;9
0;4.9e-07;6;18.076947496859926;1523194992256.0;78.48310410950431;2;0;28;5;2015;98;741.0;8
0;0.0;1;43.723745089167416;1103696935296.0;95.14868303352164;4;0;29;5;2015;64;741.0;6
0;6.499999999999999e-07;12;57.18947760432403;987937253376.0;1000.0;0;0;30;5;2015;100;290.0;8
0;4.6e-07;15;58.76370732025678;853483442304.0;80.67278728401287;4;618484000;31;5;2015;113;428.0;4
0;6.9e-07;14;29.007745743789616;718484478080.0;68.6190454681388;6;1860880992;1;6;2015;360;748.0;11
0;1.9e-06;22;21.884360020258928;661856064000.0;70.25635803961396;5;1693896000;2;6;2015;136;1275.0;16
0;1.3e-06;16;43.71679756378907;735520344320.0;71.84156370012042;5;1732556032;3;6;2015;136;1953.0;15
0;8.099999999999999e-06;45;33.695753988684785;840198167552.0;87.30529826653894;6;1728168000;4;6;2015;95;1953.0;17
0;3.5000000000000016e-06;40;34.12040025997701;963366607360.0;66.3007979710834;19;3400249024;5;6;2015;118;1301.0;15
0;2.2e-06;22;31.35107636746573;1138777098240.0;53.720610502542975;14;5471816000;6;6;2015;43;538.0;10
0;1.6e-06;33;27.475746073007738;1344378172928.0;73.24189415754128;18;-1436136544;7;6;2015;22;702.0;7
2;7e-07;22;39.409717464590784;1496282792704.0;33.491194361619876;15;4939688000;8;6;2015;22;309.0;2
0;5.8e-06;22;24.161262580854988;1398213212672.0;33.491194361619876;7;1965616992;9;6;2015;262;1953.0;5
0;6e-06;45;19.367946987949566;1206080386432.0;41.970159868065146;6;1731878016;10;6;2015;155;1953.0;7
0;1e-05;149;6.3228365403143725;994029112832.0;41.970159868065146;4;1662328032;11;6;2015;131;781.0;8
0;8.7e-06;106;14.945773344198727;892950789376.0;43.5777836834876;13;-2141198624;12;6;2015;74;356.0;3
0;1.3e-05;100;8.566666922500781;814779986944.0;24.11770013320817;22;1261265440;13;6;2015;95;334.0;2
1;2e-05;44;3.9957173643685566;596814183552.0;36.930261386268505;16;-655894560;14;6;2015;195;1953.0;13
0;2.5e-06;44;36.39611762157083;498266636800.0;26.896830592538468;14;-984396544;15;6;2015;211;892.0;17
0;3.2e-06;60;9.683706630704911;349814804224.0;10.76595361528202;14;6584947008;16;6;2015;113;1562.0;15
0;5.299999999999998e-06;84;10.256410931878976;406065439168.0;10.76595361528202;18;10792001984;17;6;2015;53;942.0;11
0;3.1e-05;153;20.093421993509406;479902852864.0;20.480702762608107;17;18520544896;18;6;2015;360;1956.0;11
0;8.099999999999999e-06;103;19.841375610938943;937927730176.0;20.480702762608107;12;20046068992;19;6;2015;360;1953.0;11
0;1e-05;82;2.7467319409099136;891477124096.0;51.58287754404972;14;22333371904;20;6;2015;56;1953.0;7
0;3.8e-05;107;47.5085289952389;660357269888.0;12.042644965194867;15;21411625824;21;6;2015;360;1366.0;3
4;6.500000000000001e-05;62;16.14207679222157;665267724160.0;32.823084147931226;14;21887922848;22;6;2015;360;1209.0;8
4;1.9e-06;43;19.245899099392602;660330216320.0;4.55610890863632;10;18434799616;23;6;2015;94;934.0;12
0;5.6e-06;49;5.4581375630926825;656444090624.0;27.717433329977684;14;-352839200;24;6;2015;105;399.0;3
2;7.900000000000001e-05;31;32.911566935608164;634745321728.0;15.418905559941845;8;122417472;25;6;2015;360;1627.0;2
0;1.6999999999999996e-06;65;72.02057032359542;606459978624.0;26.91282305092496;10;539060416;26;6;2015;141;563.0;6
0;1.4e-06;25;45.205824709798726;551867483520.0;16.026526480124215;7;-618781216;27;6;2015;16;455.0;4
0;1.9e-06;28;45.205824709798726;535811004672.0;16.026526480124215;1;471734016;28;6;2015;106;407.0;2
0;2.4e-06;42;60.34347767655026;706876534656.0;114.62893293530769;2;650353024;29;6;2015;24;483.0;2
0;1.4e-06;19;70.7163506069248;823031751424.0;26.972184751670337;6;1939450016;30;6;2015;98;287.0;2
0;1.4e-06;12;63.4838265790659;750245011456.0;47.701718923297214;4;1831452000;1;7;2015;360;1435.0;9
0;3.7000000000000006e-06;35;52.39148630655077;996607466240.0;20.844395099689294;6;-1699808256;2;7;2015;161;710.0;12
0;1.5000000000000005e-05;73;29.523069937051172;1215877449216.0;20.844395099689294;14;1106332736;3;7;2015;77;637.0;10
1;1e-06;13;29.92873750919117;1257220508480.0;31.60235798142752;15;1251618656;4;7;2015;163;801.0;11
2;9.4e-07;23;29.92873750919117;1110453854080.0;31.60235798142752;16;5023941984;5;7;2015;98;801.0;16
0;1.7e-05;102;28.46787788376296;950665463296.0;6.6240815564137305;15;-981144704;6;7;2015;137;1953.0;13
0;2.7000000000000004e-06;86;35.900245308406156;798938492416.0;6.6240815564137305;17;10972428928;7;7;2015;38;1257.0;10
0;1e-06;29;22.80936953627685;778404692992.0;22.231148257025264;13;-500584864;8;7;2015;125;744.0;14
0;1.9e-06;22;22.80936953627685;913331317248.0;22.231148257025264;15;-133680832;9;7;2015;145;1417.0;17
0;1.1e-06;30;16.785984308792063;1038796524416.0;31.30551557671297;16;-266766880;10;7;2015;138;1417.0;15
1;1e-06;25;36.82554847207632;784747145216.0;36.69059256681185;18;11536212928;11;7;2015;34;624.0;10
0;6.9e-07;11;18.704588623162643;535131285120.0;23.400997598033765;14;7908963936;12;7;2015;117;762.0;17
1;6.3e-07;13;17.495476906669854;584770951936.0;17.955742708679782;18;8146537984;13;7;2015;104;976.0;15
0;1.2e-06;35;14.104696659727736;456998344384.0;7.9758262122785375;17;-1308473568;14;7;2015;144;781.0;8
0;0.0;3;11.135731567956393;425648491136.0;18.608054386250792;9;2879393952;15;7;2015;16;444.0;4
0;5.8e-07;9;12.368301706481061;635354001920.0;48.63975563547639;10;-811233312;16;7;2015;68;844.0;11
0;5.1e-07;17;12.368301706481061;681507441536.0;34.84099353601865;11;3425351040;17;7;2015;156;1952.0;14
0;1.8000000000000001e-06;5;35.901026550954306;843534431488.0;34.84099353601865;8;2306087968;18;7;2015;144;992.0;17
0;2.2e-06;11;38.35726459633995;909577485184.0;87.45933529149225;2;0;19;7;2015;194;1953.0;16
0;6.499999999999999e-07;6;38.407192570420534;749116903296.0;1000.0;0;0;20;7;2015;56;992.0;7
0;5.3e-07;6;26.6557572820639;668903301120.0;45.44289737623941;2;0;21;7;2015;179;557.0;9
0;2.4e-07;13;35.33699677382089;688307002496.0;1000.0;0;0;22;7;2015;167;279.0;4
1;0.0;1;42.661388294608045;898945420032.0;1000.0;0;0;23;7;2015;167;1953.0;6
0;2.6e-06;37;32.78251862598499;771740158848.0;1000.0;0;0;24;7;2015;49;1838.0;13
0;0.0;2;35.620801597162085;548327331968.0;64.67986626141158;4;0;25;7;2015;109;889.0;9
0;1.1e-06;26;10.28558275091852;474736967168.0;49.96694435702978;7;-1393609280;26;7;2015;360;509.0;6
0;5.5e-07;25;21.777402769716893;449743721856.0;6.963820420274106;6;-1944272288;27;7;2015;92;87.0;1
0;5.5e-07;6;17.209710800441346;541430118400.0;47.74506825303998;5;-2124464288;28;7;2015;92;156.0;3
0;0.0;3;7.562602186369345;735396631040.0;67.12912077732254;2;600398016;29;7;2015;76;868.0;5
0;5.699999999999999e-07;5;66.25917571863054;852206398720.0;24.892794514447235;2;838364992;30;7;2015;110;359.0;3
0;5.9e-07;7;9.164002329417432;1070988218112.0;42.783463136854145;6;2436657984;31;7;2015;65;756.0;5
0;1.5e-06;22;29.7748764882447;1010128163968.0;84.22105863963971;6;-1079235264;1;8;2015;72;1785.0;14
0;7.9e-07;20;35.6070077274367;806936360768.0;59.69145511249635;5;-1284435264;2;8;2015;144;553.0;14
0;5.4e-07;6;57.19542496530439;622596923392.0;84.51195950619028;5;-1449317248;3;8;2015;160;645.0;9
0;4.4e-07;14;47.99431343184479;479065624832.0;33.00332874800164;9;3250663008;4;8;2015;105;1853.0;15
0;7.3e-07;61;32.60208794890025;367444652416.0;84.75750248342558;11;6206451968;5;8;2015;57;1644.0;7
0;2.1000000000000002e-06;43;7.426341630301768;329115500544.0;11.427811204674061;15;1884917440;6;8;2015;36;420.0;10
1;5.400000000000002e-06;64;4.948898814140615;320927331840.0;23.88028777896969;21;18134830272;7;8;2015;125;1121.0;10
0;1.6e-06;38;15.173635334409184;258981638208.0;9.179321438468175;19;18108829088;8;8;2015;224;1838.0;21
0;4.2000000000000004e-06;12;64.06161033584038;336862845184.0;31.098898502741704;15;-1169587072;9;8;2015;99;1896.0;16
0;8.199999999999998e-07;30;52.152268421750534;509915521088.0;9.240668407297662;13;720086144;10;8;2015;48;626.0;6
0;1e-06;54;31.400537145990658;677528273312.0;5.059401172180798;8;32053504;11;8;2015;352;1953.0;7
0;7e-07;13;19.92322057106865;850617002496.0;31.876940323936505;7;1739613696;12;8;2015;204;1839.0;12
0;5.8e-07;22;8.270089558291591;1202458863104.0;21.71782337012264;3;1003230016;13;8;2015;137;1953.0;11
0;1.9e-06;48;17.531950176342562;1341555945728.0;79.54351732230873;6;0;14;8;2015;205;1059.0;8
3;1.6e-06;18;43.53654589361188;1146329564032.0;30.56097348628559;1;0;15;8;2015;61;942.0;15
2;3.9e-07;11;27.15331754445539;1204549377536.0;1000.0;0;0;16;8;2015;114;753.0;8
1;2.8e-07;12;15.12498589268369;1353409717632.0;1000.0;0;0;17;8;2015;78;508.0;7
0;4.3e-07;6;41.73476059315832;1322219559808.0;1000.0;0;0;18;8;2015;45;401.0;3
0;6.8e-07;41;14.331345953751676;1201836932800.0;71.59040679154103;3;1309620032;19;8;2015;45;844.0;12
0;3.4e-06;74;20.005465823702785;1161420079744.0;69.62244385054632;8;4212831040;20;8;2015;160;961.0;10
0;1.4000000000000001e-05;110;0.6717922891275669;747380934912.0;25.811276281588405;12;2136478432;21;8;2015;270;651.0;7
0;3.5000000000000004e-05;142;13.535445654200124;459399708544.0;15.862998687329581;12;104730176;22;8;2015;360;547.0;10
2;6.6e-06;86;36.29079389005522;586902520544.0;10.304714142850862;13;-29624256;23;8;2015;102;1952.0;11
0;5.600000000000001e-05;184;12.805724335174876;561981837568.0;11.04867478685978;11;21791676160;24;8;2015;102;1736.0;11
0;4.3e-06;157;10.896435855635614;836608762112.0;8.135772819313908;10;23275530240;25;8;2015;99;844.0;11
0;9.5e-06;95;16.836071979719662;1117488434688.0;8.135772819313908;8;15714950016;26;8;2015;101;512.0;9
2;2.8999999999999997e-05;84;35.00601439104218;1294096065152.0;40.56818179360965;11;17368184768;27;8;2015;63;473.0;9
2;2.2000000000000006e-05;124;25.21032486846308;1145185361664.0;38.19526501337581;18;21460116672;28;8;2015;136;919.0;6
1;2.4e-06;26;10.901759355357726;970564189696.0;78.18251594763423;8;-1258904288;29;8;2015;37;366.0;2
0;1.4000000000000001e-05;12;12.850680620006768;594672999936.0;1000.0;0;0;30;8;2015;53;655.0;6
0;2.2e-06;5;7.82483811692529;396565909760.0;1000.0;0;0;31;8;2015;108;641.0;5
0;0.0;1;19.795125703373607;587489179520.0;1000.0;0;0;1;9;2015;81;781.0;11
0;5e-07;6;29.504145934946102;744949317696.0;1000.0;0;0;2;9;2015;97;511.0;13
0;1.6999999999999996e-06;20;44.44041956650694;634734436160.0;164.44401520967347;1;0;3;9;2015;94;1202.0;14
1;4.4e-07;8;12.143460227555355;796896948992.0;67.1645740500398;1;0;4;9;2015;109;1202.0;21
0;3e-07;10;20.85956994203117;913223948928.0;1000.0;0;0;5;9;2015;109;833.0;15
0;0.0;0;29.07719840980813;941025375232.0;89.47245839409382;1;0;6;9;2015;146;651.0;7
2;0.0;1;26.643329586787356;1053585642624.0;1000.0;0;0;7;9;2015;120;976.0;9
2;0.0;0;30.79307504150239;1006734582784.0;1000.0;0;0;8;9;2015;34;637.0;7
2;0.0;1;67.33065002244632;1128696700288.0;1000.0;0;0;9;9;2015;39;466.0;4
2;0.0;2;58.67557156733297;1418457742400.0;1000.0;0;0;10;9;2015;40;431.0;4
3;1.3e-06;38;43.06164473029068;1551063111168.0;83.66573204078209;5;-1980038304;11;9;2015;81;664.0;11
0;0.0;11;13.567262858187606;1750858631680.0;28.398867337063926;15;-42954560;12;9;2015;11;1893.0;2
0;6.4e-07;26;17.689938971745445;1668151015040.0;28.398867337063926;16;634960352;13;9;2015;50;1562.0;6
1;9.6e-07;48;18.227758137853684;1555664054400.0;54.40792448022288;20;-949480032;14;9;2015;43;453.0;4
0;1.3e-06;75;9.68432711261906;1183951940864.0;35.82776455317204;16;1564745376;15;9;2015;48;679.0;5
0;7.8e-06;94;21.476813106934447;1245123015424.0;57.177838742350566;18;-675070720;16;9;2015;44;2016.0;7
0;1.1e-05;112;44.88298913046168;892142883328.0;12.749805880946797;18;-750587744;17;9;2015;52;802.0;8
0;2.6e-06;33;41.426491365968225;668914833728.0;39.089744276349116;14;359582464;18;9;2015;134;1602.0;17
1;2.4e-06;21;16.391613757543734;647474743808.0;8.27128242830026;15;1242754400;19;9;2015;81;1157.0;9
3;2.1e-05;62;35.179296769643265;617306209280.0;24.11033772332271;16;809690400;20;9;2015;360;1239.0;11
0;8.8e-06;43;39.15445746565793;616869259136.0;1.0499823580321652;20;1933980352;21;9;2015;78;769.0;12
0;4.7e-07;20;21.105416301904345;692557458560.0;56.467599734879684;15;535869344;22;9;2015;185;546.0;8
0;3.2e-06;61;10.624539500839193;707270570240.0;33.79504910727664;12;-1142362560;23;9;2015;147;565.0;13
0;3.3e-06;72;53.384655827553864;562581829632.0;50.195789953169076;14;-1198576640;24;9;2015;61;648.0;4
0;3.3e-06;77;50.04697812092616;473755771008.0;58.10010234470831;11;-1557865504;25;9;2015;88;269.0;6
0;1.5e-06;95;18.965249262770065;336015138048.0;40.998073544803056;9;-2102131584;26;9;2015;39;499.0;2
0;1.9e-05;166;10.539341655428908;261578268992.0;108.32624226367079;1;0;27;9;2015;59;659.0;4
0;7.6e-05;165;33.21846688692611;206181102400.0;68.80706616150151;3;0;28;9;2015;118;801.0;8
0;2.8999999999999997e-05;243;40.01125099836559;143028861184.0;48.397202224126005;8;4774678016;29;9;2015;117;523.0;5
0;1.3e-05;154;62.631306805880186;679649916416.0;12.249957457729652;21;1087657504;30;9;2015;128;602.0;5
0;4.5e-05;77;15.180926159766596;1066483720192.0;40.32414593618619;17;11719878048;1;10;2015;139;1606.0;18
0;5.5e-05;110;28.058002062752795;1207060996480.0;10.858298296401859;11;2121315712;2;10;2015;55;612.0;5
0;3.3e-06;53;57.19757273119102;1211811920384.0;51.94523497335374;5;-1688950304;3;10;2015;55;1249.0;10
1;1e-05;12;33.33625857597998;1121319816896.0;14.407903051719208;5;-1938833312;4;10;2015;39;1953.0;8
1;3e-07;2;8.67509045754275;1397694176000.0;107.22989376257401;5;-2086049312;5;10;2015;102;780.0;7
0;1.7e-07;3;31.372813123670557;1770459017856.0;64.59414321788641;5;1791213984;6;10;2015;65;762.0;6
3;5.1e-07;13;54.84101228832748;2267613584128.0;62.029654341325596;2;334953984;7;10;2015;145;992.0;12
2;2.7e-07;6;37.976567749708146;2016006818688.0;1000.0;0;0;8;10;2015;138;606.0;6
0;1.8e-07;9;23.2051439770329;1719864365888.0;1000.0;0;0;9;10;2015;58;466.0;3
0;1.5e-07;3;23.96481854833875;1776127462784.0;1000.0;0;0;10;10;2015;73;624.0;5
0;3.2e-06;8;53.857950856471156;1808721536000.0;1000.0;0;0;11;10;2015;79;762.0;11
1;1.2e-06;9;43.65385744305111;1735975121664.0;1000.0;0;0;12;10;2015;83;741.0;8
0;9.5e-06;33;24.57535097167921;1666892550144.0;1000.0;0;0;13;10;2015;100;1644.0;10
1;1.8000000000000001e-06;33;26.958089605766894;1709270932224.0;7.350341492471768;4;2109968032;14;10;2015;100;1953.0;21
0;1.1e-05;101;16.065820089282848;1554715883712.0;62.74225590311564;7;2623836992;15;10;2015;46;1249.0;15
0;1.1e-05;88;26.252799717380014;1094121801728.0;61.46905146308346;6;-739082304;16;10;2015;83;919.0;10
0;1.5000000000000005e-05;98;39.73498990728059;674505477952.0;61.46905146308346;7;931992608;17;10;2015;70;637.0;9
1;1.5e-06;68;16.44498165292963;406750230016.0;68.22454580387704;7;522864672;18;10;2015;85;351.0;7
0;3.9e-06;78;29.046132280061286;309839666560.0;76.68187512169415;15;617908416;19;10;2015;100;376.0;5
0;1.2e-06;56;25.827149052694264;294256849408.0;24.768378302368326;18;9065999072;20;10;2015;30;651.0;6
0;7.699999999999999e-06;138;25.827149052694264;290286112128.0;55.330543041619975;17;9376124992;21;10;2015;29;413.0;3
0;4.5e-06;24;16.562082205847023;270726589824.0;64.1073815152436;16;7033004960;22;10;2015;360;1953.0;8
0;9.3e-07;29;12.545356914464495;325043897984.0;50.10049579789517;7;-250868256;23;10;2015;47;428.0;6
0;1.9e-06;38;12.545356914464495;564871645952.0;24.56705471075729;6;3451890048;24;10;2015;26;361.0;5
0;9.8e-07;21;25.45017537940659;830397508608.0;66.23340576611794;6;3202682944;25;10;2015;77;1562.0;8
0;2.1000000000000002e-06;31;9.631951796651594;1317169572736.0;84.57363062827858;5;-1459527264;26;10;2015;110;1562.0;15
0;3.2e-06;34;25.42621345107192;1606384203776.0;81.67738746131336;4;1755411008;27;10;2015;116;1077.0;19
0;1.9e-06;32;17.730246452280713;1602903519744.0;69.31130937032724;5;1043280992;28;10;2015;116;657.0;16
0;1.6e-06;95;10.911031863465075;1877512001536.0;69.31130937032724;1;0;29;10;2015;202;762.0;7
0;7.8e-06;143;64.39178148472695;1779900663296.0;77.02291200600544;9;1008225792;30;10;2015;131;609.0;4
0;1e-05;134;50.35609874492463;1650390573824.0;58.89836679962622;16;1175402208;31;10;2015;104;444.0;9
0;6.5000000000000004e-06;136;45.912371700874786;1450367659392.0;67.3176007498017;16;-341289888;1;11;2015;171;1952.0;35
0;7.200000000000001e-06;84;30.088481559684855;1637886694016.0;39.87437519969012;21;1986630112;2;11;2015;360;1839.0;24
1;5.5e-06;56;14.22534719269832;1920168756992.0;38.99659445987902;24;14704428992;3;11;2015;360;1839.0;24
1;3.700000000000001e-05;110;14.22534719269832;2223266373632.0;38.16415111198924;19;7397836992;4;11;2015;360;1116.0;26
0;7.5e-07;5;11.405006975622035;2151408675328.0;37.69726712332723;14;1897110688;5;11;2015;69;919.0;23
0;4.4e-06;53;11.405006975622035;2429629446272.0;45.80191864032608;14;-1775067584;6;11;2015;50;744.0;14
2;3e-06;61;51.829535825995606;2490859897344.0;49.548874014357395;13;-1786832608;7;11;2015;55;492.0;8
0;5.599999999999999e-07;11;19.56752758962887;2192292102400.0;62.77702242288022;15;-1693073600;8;11;2015;82;905.0;6
0;3.9e-05;22;19.56752758962887;1980809885184.0;35.56687628085229;11;2652602016;9;11;2015;273;2016.0;24
2;3.7000000000000006e-06;32;39.42871187633597;1665252879360.0;1000.0;0;0;10;11;2015;64;1157.0;14
1;8.1e-07;12;23.01687143647759;1441061772352.0;51.67123000464333;5;0;11;11;2015;162;1077.0;18
0;8.9e-07;10;13.18121017910665;1307920962304.0;70.33778951769898;2;0;12;11;2015;141;1562.0;18
0;1.2e-06;8;13.18121017910665;1023114720768.0;56.92303678993436;2;0;13;11;2015;29;407.0;4
0;0.0;5;8.260713803600073;697520462208.0;53.41896609485217;1;0;14;11;2015;20;919.0;5
0;7.799999999999998e-07;5;34.573795119561055;511344917504.0;1000.0;0;0;15;11;2015;140;1488.0;9
0;7.799999999999998e-07;7;31.149262858390532;466020549888.0;1000.0;0;0;16;11;2015;166;1953.0;27
0;1.1e-06;20;2.569716532109376;504372689664.0;1000.0;0;0;17;11;2015;38;415.0;10
0;1.1e-06;5;14.097973668443935;528692468992.0;98.41834765812466;1;0;18;11;2015;148;1736.0;10
1;8e-07;5;17.842676764759485;572966517632.0;86.82508899087982;1;0;19;11;2015;29;428.0;4
0;7.3e-07;25;17.842676764759485;723480349184.0;1000.0;0;0;20;11;2015;37;162.0;3
0;3.3e-06;54;7.096064570050478;894434520448.0;1000.0;0;0;21;11;2015;26;303.0;3
